K,X
0,48.92649295
0,46.62589644
0,50.13093359
0,62.03955101
0,55.94229181
0,46.11151501
0,55.14581284
0,60.75043497
0,38.67998945
0,47.15686026
0,55.20748826
0,40.88053593
0,57.39067464
0,72.63213517
0,57.40534521
0,38.47000261
0,30.89041629
0,43.77352122
0,36.36678401
0,53.13412365
0,40.6462159
0,41.93205762
0,48.84440432
0,28.99443407
0,43.97518685
0,53.17167433
0,32.31810557
1,50.523397
0,56.70004213
0,41.20086312
0,35.01066331
0,46.70913054
1,50.56113208
0,46.82442202
0,63.53528615
0,36.91341911
0,36.22955313
0,62.27486695
0,48.36178246
0,55.99227413
0,47.12936001
0,37.21527098
0,33.58692757
0,69.79631058
0,44.28386629
0,55.30132786
0,51.19215684
0,35.54163435
1,50.56184367
0,41.88696909
0,48.92577188
0,47.49896519
0,40.18507899
0,40.93497359
0,62.67950076
0,50.78614881
0,36.68845789
0,60.32157897
0,64.56268
1,50.56743552
0,44.25653647
0,43.41179941
0,36.25302621
0,42.32429699
0,49.06822043
0,59.41831482
0,49.26624352
0,49.6503635
0,57.24606158
0,50.14618974
0,49.14619027
0,56.02900137
0,51.10315263
0,49.38808103
0,59.78441194
0,54.63271633
0,63.07118425
0,63.37799942
0,47.63918868
0,50.43706069
0,43.15468598
0,54.8431493
0,59.91697084
0,44.47236746
0,40.97425679
0,31.97057947
0,72.47628196
0,52.67740836
0,39.6687432
1,50.56936148
0,38.90122661
0,41.71417665
0,49.27112212
0,49.57562971
0,48.83769686
0,58.55245087
0,56.49342019
0,60.04817972
0,40.3836269
0,58.23178974
0,76.91767741
0,63.23591844
0,57.35955907
0,49.63054956
1,50.56977144
0,51.31086617
0,56.3284379
0,44.2529642
0,55.87998069
0,45.98245078
0,35.34470719
0,43.32843283
0,44.24596991
0,47.5027949
0,44.39153695
0,41.88548223
0,31.38357264
0,38.17819181
0,36.62569878
0,56.87483645
0,32.42105886
1,50.57077492
0,55.54960832
0,71.30358448
0,54.29358294
0,40.8882931
0,42.65826055
0,51.8665499
0,57.87607899
0,52.9179665
0,51.43490042
0,47.06113095
1,50.59511274
0,53.01758531
0,42.00005612
0,58.57641986
0,56.60801514
0,46.71053829
0,59.04491475
0,45.47577117
0,70.8990038
0,49.70957556
0,54.12144423
0,41.48676476
0,38.13183068
0,52.21957503
0,43.43649252
0,57.89049773
0,31.92877036
0,58.10890906
0,56.13138475
0,45.98192768
0,44.90771463
0,52.61988436
0,43.20967253
0,59.2059266
0,59.60573144
0,66.18091433
0,43.3407042
0,56.91139908
0,31.64357011
0,60.02708916
0,52.94176039
0,48.7073035
0,46.28831248
0,50.80907646
0,50.19921683
0,59.06819126
0,59.8145123
0,54.06884396
0,54.4168126
0,47.28976733
0,57.9772256
1,50.60077181
0,45.31616717
0,55.67366206
0,48.22015717
0,55.34631162
0,51.29098955
0,48.74678975
0,61.09104791
1,50.60729343
0,46.44310048
0,52.05242106
0,32.4312741
0,51.30282532
0,38.16184956
0,65.30993946
0,65.30008022
0,53.70266355
0,57.38635911
0,59.35651742
0,46.76932455
0,39.14152647
0,64.63549805
0,45.95187796
0,44.98297689
0,62.60363787
0,53.66611568
0,45.91386488
0,42.20842631
0,43.32903139
0,44.39688674
0,48.23608491
0,49.49718416
0,39.11377294
0,63.79775173
0,45.52732425
0,45.18141649
0,61.17100168
0,53.8696572
0,24.92223181
1,50.611112
0,34.11336294
0,36.44989218
0,50.39622876
0,44.8187153
0,49.49278404
1,50.62307056
0,61.06747215
1,50.62528809
0,64.38312041
0,64.55285788
0,59.70033507
0,57.62974618
0,56.35346245
0,59.42935283
0,37.2408176
0,58.98086351
0,75.82703716
0,37.89452176
0,52.31314099
0,47.94128514
1,50.63195198
0,51.41870321
0,49.13456578
1,50.66498215
0,53.36951728
0,46.26149875
0,46.1254568
1,50.66805737
0,57.82880231
1,50.67444145
0,58.97861799
0,52.1279843
0,63.91945812
0,50.21124691
0,53.96809649
0,60.38755051
0,54.25374324
0,38.37167629
0,48.74373731
0,38.34781833
0,72.3098537
0,46.47833724
0,59.15345633
0,51.05057058
0,39.99719928
0,57.66644901
0,58.35516245
0,55.19159456
0,34.06616438
0,54.56582702
0,50.40297523
0,57.07467693
0,46.31270446
0,54.25831105
0,47.94024209
0,46.67685377
0,64.0951056
0,36.14835885
1,50.68791226
0,50.62820128
1,50.6961392
0,57.40075568
0,34.96606991
0,70.32306481
0,64.94528362
0,49.71014365
0,45.25964879
0,55.68676686
0,64.1098913
0,43.78141955
0,51.19515794
0,58.71684827
0,42.73229959
0,56.69666372
0,55.14406528
0,35.35769787
0,55.60650161
0,52.70824619
0,51.14631177
0,56.5101552
0,61.96360779
0,48.17295198
0,55.61200828
0,43.56930374
0,52.24005962
0,35.70748254
0,46.69556719
0,57.15510458
0,45.02418503
0,58.87979131
0,41.55628467
0,56.86012165
0,46.2546092
0,47.72346744
0,56.54730279
0,60.99740101
0,56.13377
0,48.88207671
0,26.22582636
0,39.59707884
1,50.69817742
0,53.74865681
0,58.70447257
0,54.41434372
0,54.66077265
0,41.81662956
0,39.46144792
0,55.53125555
0,40.48103053
0,46.72152392
1,50.71159856
0,63.07718583
0,57.63761453
0,48.49464934
0,34.60162049
0,45.62217212
0,40.8182774
1,50.72269808
0,56.04524681
0,54.11216608
0,64.17891042
0,42.72136514
0,49.62282814
0,44.22027557
1,50.73590137
0,63.95609455
0,33.38192857
0,37.11060066
0,42.79239777
0,41.74671664
0,35.56213072
0,54.95301039
0,48.12736897
0,50.14136046
0,64.35173115
0,52.94096669
0,64.9179335
0,47.00100858
0,54.30236726
0,36.59887602
0,44.59871308
0,55.33283344
0,41.67621167
0,62.93258359
0,56.35990417
0,33.30896042
0,66.80218498
0,46.16137608
0,57.99329525
0,35.88209165
0,61.94743663
0,56.32926148
0,56.95654767
0,54.71697343
0,54.16285521
0,39.94324922
0,33.61975213
0,46.56742964
0,63.2755396
0,69.23930784
0,35.05761276
0,34.76983117
0,46.08899435
0,38.31342206
0,43.862939
0,45.22352902
0,55.59665059
0,22.39623359
0,49.07904555
0,36.83946796
0,55.34325518
0,78.63034983
0,57.74341098
0,30.6639243
0,50.23964423
0,61.19219713
0,62.80620758
0,50.94547177
0,50.5319335
0,70.12219362
0,35.90679028
0,51.89532572
0,60.56561993
1,50.74176678
0,60.96667648
0,40.92709871
0,63.97859583
0,49.43537628
0,34.59766394
0,69.09880358
0,61.34287333
0,44.81948806
0,63.11844613
0,52.55043758
1,50.75177314
0,60.0633838
0,61.23073128
0,41.55020285
0,39.42143261
0,74.08138658
0,34.35722937
0,52.55664118
0,53.90109299
0,63.4288787
0,48.45091699
0,45.4340217
0,42.84779283
0,49.61885563
0,64.33925321
0,67.78941826
1,50.76199544
0,45.53763025
0,41.10538576
0,42.14384702
0,38.66798717
0,25.38076348
0,54.99995905
0,51.38985604
1,50.77146531
0,42.51300551
0,58.97570716
0,34.12384707
0,45.60599608
0,43.46286073
0,35.42343224
1,50.77241949
0,66.75166931
0,53.48510432
0,47.20465155
0,38.44743747
0,38.50870802
0,54.48021885
0,56.00780803
0,32.54250613
0,51.38545845
0,52.45224751
0,40.38296609
0,48.11804643
0,63.47137837
0,40.10208065
0,55.68349516
0,45.5451125
0,54.65008902
0,54.49506068
0,35.25203753
0,41.05548102
1,50.79166061
0,42.40466131
0,55.36625792
0,45.58341339
0,45.69540653
0,44.52409905
0,53.32460728
0,34.06289602
0,52.34419923
1,50.80671094
1,50.8070478
0,40.91943258
0,38.42662414
0,50.03703706
0,51.12503655
0,73.86686388
0,39.99204844
0,59.71219852
0,60.78956217
0,61.75643563
0,39.71751175
1,50.82505885
0,44.37089186
0,57.91297453
0,52.51805095
0,50.29225874
0,48.34334414
0,51.15828001
0,52.89385837
0,55.50919601
0,51.17707604
0,42.44185082
0,48.21606789
0,43.56214648
0,63.73728561
0,60.72789535
1,50.83100894
0,44.66022201
0,59.96964775
0,57.33220771
0,64.93649668
0,58.16639912
0,58.69429687
0,62.27239719
0,54.10471107
0,39.68354152
0,73.50259201
0,43.80276084
0,59.9762852
0,25.51416116
0,31.28227013
0,63.4554473
0,65.7416512
0,52.29575095
0,52.37471044
0,49.62051811
0,46.73584561
0,44.72840956
1,50.83362928
0,61.94795633
0,46.30121491
0,51.20462071
0,33.34958506
1,50.83599468
0,36.35148111
0,49.72317438
0,47.04248998
0,46.7578854
0,47.98856884
0,52.04047166
0,50.66932288
0,47.1164913
0,63.902405
0,60.55576757
1,50.84414848
0,50.41123245
0,53.0449788
0,61.30856398
0,48.46380897
0,57.70834153
0,49.4459358
0,52.75611667
0,60.34531619
1,50.84514684
0,35.20293296
0,39.70359934
0,55.93178199
1,50.86593628
0,45.33601761
0,35.47043926
0,53.02014833
0,40.51186517
0,54.88987141
0,71.47592188
0,47.65539847
0,33.04737478
0,42.50294121
0,45.37213119
0,60.1204436
0,42.10295312
0,51.62632201
1,50.86620327
0,56.67456945
0,50.09483577
0,58.3325235
0,57.9642518
0,45.54969682
0,64.46081523
0,56.12353014
0,60.57473848
0,51.08501441
0,55.69885718
0,42.89242052
0,51.77219313
0,65.56643831
0,44.42977065
0,51.99739796
0,47.40195434
0,40.72869346
0,49.54452817
0,58.45597686
0,48.27019512
0,52.67060278
0,51.36209448
0,54.2781134
0,50.17602672
0,48.11659162
0,54.35214415
0,54.56224291
0,39.19241788
0,33.32704082
0,56.31267883
0,38.8071028
0,45.28102503
0,52.4533843
0,46.13759455
1,50.87217897
0,58.04661421
0,63.66609904
0,61.1517647
0,41.61943683
0,53.1471377
0,50.89952787
0,38.78937751
0,62.98592909
0,60.3314671
0,43.5856288
0,67.52818688
0,50.86071782
1,50.8795448
0,64.75089537
0,54.90425091
0,57.11124944
0,40.54999262
0,42.41090382
0,49.21544079
0,60.98956514
0,66.7706415
0,42.19887343
0,45.08259225
0,38.21668928
0,56.43791494
0,58.50318495
0,49.35910346
0,66.71282271
1,50.889331
1,50.90471629
0,56.46023405
0,64.4753745
0,55.79098156
1,50.91261873
0,55.36608349
0,44.05074311
0,64.92917122
0,52.74938314
0,41.27208173
0,47.45880257
0,54.82022881
0,45.62992332
0,59.98831856
0,55.89800147
0,31.1624798
0,34.05331248
0,36.00705162
0,59.16972096
0,38.10347794
0,37.22919486
0,65.60610593
0,30.54716829
0,65.38652626
0,61.00460183
0,46.47615141
0,48.757939
0,56.24233866
0,27.89995368
0,58.33949627
0,40.9545856
0,42.76803802
0,51.66276972
0,45.73795439
0,61.64552644
0,59.20665223
0,53.18695731
0,41.18934763
0,48.21416593
0,56.78725768
0,44.6000024
0,67.35348287
0,39.6421444
1,50.92339706
0,52.10174
0,45.04202359
0,50.99055239
0,56.42529227
0,52.29703583
0,51.38863518
0,42.29898966
0,40.11912816
0,44.98006868
0,44.38789849
1,50.92553234
0,47.05151242
0,75.72001451
0,56.53058436
0,45.14344943
1,50.93825282
0,51.61178861
0,48.53175236
0,38.66532367
0,39.71574975
0,66.45239523
0,43.15067722
0,44.92392638
0,46.99062058
0,45.52325874
0,58.90790897
0,57.62136873
0,40.48137619
1,50.95025481
0,60.15708112
0,63.12437768
0,59.41925276
0,38.63566078
0,57.47406838
0,46.2766194
0,44.87446018
1,50.95292345
0,59.03336916
0,52.62526303
0,63.74511103
0,56.24083362
0,47.82133081
0,50.34535649
0,41.4290524
0,90.7776316
0,51.90880437
0,42.425429
0,59.10564545
0,35.22898966
0,45.61328071
0,63.73098219
0,50.04701086
0,26.04861842
0,49.04526554
0,54.16584686
0,48.37279366
0,51.20619444
0,64.55235804
0,38.64341716
0,59.26839668
0,38.52547288
0,55.49918184
0,50.73220895
0,42.35076867
0,60.32491207
0,27.76141254
0,46.00053172
0,42.42098973
0,49.71664836
0,54.23956205
0,45.349609
0,63.41406808
0,54.51256362
0,50.38190708
0,31.11534358
0,51.69093781
0,41.31982807
0,53.42451323
0,55.27177894
0,31.31802528
0,68.25973278
0,52.943046
0,75.88639391
0,43.56981599
0,34.54245259
0,37.70667922
0,64.30160293
0,50.78147843
0,64.74057926
1,50.96099939
0,51.35342826
0,56.98584208
0,44.13278014
0,55.63931779
0,59.97109337
0,26.242793
0,55.30420969
0,49.29963365
0,44.11330784
0,75.37832676
0,41.08796144
0,54.64083991
0,47.24272143
0,49.01367507
0,52.89901224
0,46.09816739
0,49.05365896
0,58.63522253
0,41.42370218
0,48.81691163
0,35.56364268
1,50.96737224
0,63.03803845
0,47.37468031
0,47.69006011
0,50.32868466
0,36.53301781
0,64.70059397
0,22.80568582
0,36.94379932
0,39.76009289
0,66.41130788
0,31.52234082
0,29.67178584
0,45.75393124
0,63.25374692
0,54.17661662
0,49.38182396
0,49.10868519
0,51.85769442
0,59.73574793
0,43.09226684
0,52.30646545
0,54.45049179
0,53.56048817
0,50.46986335
0,29.09295034
0,40.22334795
0,45.45635972
0,40.47847096
0,37.56863065
0,66.37744885
0,57.86322691
0,49.88307108
0,53.13809399
0,41.92961163
0,64.20791491
0,41.75370306
1,50.96857577
0,54.90412284
0,53.95152802
0,42.23800238
0,46.93765729
0,62.13101959
0,35.15746338
0,30.56358422
0,46.04027936
0,60.61316758
0,58.78545859
0,54.75797775
0,51.89023329
1,50.97213129
0,41.31111578
0,56.96318847
0,34.93345879
0,55.33922327
1,50.98545917
0,58.60486314
0,44.50563694
0,43.46717659
0,39.50981871
0,29.99211058
0,43.96205488
0,54.51031033
0,27.07349473
0,30.70880028
0,55.01230104
0,46.04515736
0,50.34525063
0,41.42649426
0,44.83745651
0,53.13950079
0,69.96747162
0,68.77683587
0,55.86701236
0,33.3039008
0,56.16606202
0,58.45158868
0,45.47019116
0,57.33256537
0,50.32559493
0,36.51005946
0,44.87109764
0,62.82469928
0,51.68507126
0,65.44521095
0,38.21426611
0,64.57259829
0,50.98555907
0,46.3166501
0,41.1282905
0,53.59980089
0,56.35325319
1,50.98696422
0,54.84312224
0,50.6051847
0,61.08443059
0,47.4337882
1,51.00310121
0,52.85171532
0,52.45375537
0,60.11627509
0,52.17256821
0,49.01877889
0,47.69792852
0,38.06484518
0,32.03578381
0,61.62329573
0,56.95404871
0,39.27878773
0,58.78540457
0,45.20908776
0,42.51768237
0,50.86223912
0,67.53178918
0,59.25570328
0,62.9709631
0,37.67808544
0,41.80327081
0,36.44224984
0,40.82818989
0,30.67405526
0,38.99552304
0,44.3197061
0,33.30449901
0,52.15332156
0,42.21384888
0,59.43561716
0,52.26835106
0,55.26942767
0,35.466093
0,49.74285019
1,51.00438124
0,37.45637286
0,61.28357061
0,24.23286384
0,57.13997446
0,52.91708511
0,64.04335633
0,50.58917878
0,71.4889693
0,58.5400892
0,43.58636181
0,67.91425368
0,48.66899622
0,51.33705333
0,56.69300008
0,37.71754777
0,57.67197395
0,42.76147061
0,51.80804217
0,56.44807204
0,57.86849941
0,47.92241508
0,62.29797439
0,50.4734053
0,56.37048987
0,41.5511483
0,47.64509388
0,51.64973413
0,44.99334188
0,38.3709375
0,66.30816851
0,62.9115724
0,56.5689042
0,35.70035854
0,35.18029334
0,56.76251989
0,40.82707016
0,45.43311192
0,54.81361881
0,37.81316953
0,62.50584768
0,40.3204219
0,44.84187136
0,55.95648938
0,44.22427245
0,27.09898062
0,59.441654
0,47.06904075
0,40.05357343
0,27.94055972
0,54.32726258
0,61.41259498
0,56.16653693
1,51.00439053
0,48.75629379
0,54.21118513
0,16.65966976
0,25.72076771
0,36.69107267
0,67.39795171
0,38.85176788
0,47.87561012
0,41.39680662
0,57.35744095
0,63.6895734
0,59.51108772
0,46.77812866
0,53.16839039
0,40.65931206
0,52.09988678
0,46.38589763
0,64.12979057
0,53.12041072
0,48.96139445
0,57.61579939
0,52.12908018
0,46.13671492
1,51.01274012
0,39.50425401
0,48.62048279
0,38.48747512
0,58.82933487
0,46.70410479
0,38.05307568
0,50.07524945
0,63.33006404
0,44.36311531
0,41.80461956
0,56.10390107
0,68.88001512
0,60.21021032
0,29.76903042
0,52.23955147
0,49.44484026
0,50.44584596
0,45.23875383
0,50.07393755
0,44.65985742
0,56.42735533
0,46.51543126
0,50.85682554
0,38.92693227
0,47.69108883
0,56.86633576
0,47.82471562
1,51.02557575
1,51.03408234
0,50.47989825
1,51.05032498
0,36.66920836
0,48.73531621
0,67.10516973
0,46.3876703
0,61.20366209
0,36.08682614
0,56.32834776
0,64.54419551
0,49.72483287
0,48.26282416
0,44.19571591
0,68.92790725
0,56.06214429
0,40.33717367
0,52.95207229
0,52.66819886
0,46.82611697
0,63.53468597
0,32.59461653
0,53.53881021
0,33.75725006
0,52.54890234
0,37.97708664
0,34.86511061
0,52.2998743
0,40.23008641
0,42.53902684
0,43.02877164
0,62.12982834
0,57.99533685
0,47.55698119
0,47.87107348
0,35.27335514
0,55.31274712
0,67.79467944
0,34.62298863
0,42.59634302
1,51.05394796
1,51.06161252
0,64.37181108
0,65.39132813
0,64.11942766
0,38.09108626
0,42.5500467
0,47.6734488
0,51.35803049
0,58.00918684
0,49.98946368
0,62.0925294
0,62.08657293
0,53.0863499
0,54.97810725
0,53.18640738
0,48.91081059
1,51.06667506
0,46.44202608
0,40.41804751
0,31.9918912
0,46.90869634
0,52.1452744
0,62.79049421
0,53.77147763
0,52.82406939
0,41.37813552
0,59.61320733
0,64.66411413
1,51.07830142
0,53.43935243
0,37.81534899
0,50.60318132
0,47.93614662
0,52.35066391
0,50.27321305
0,38.68424706
0,38.30434689
0,41.75831753
0,35.0314456
0,58.34786333
0,43.21021693
0,43.43955192
0,53.95750091
0,42.43654311
0,54.00355435
0,51.08181369
0,55.24631084
0,68.95241809
0,29.64733817
0,53.34762216
0,54.65397964
0,64.68614321
1,51.0823177
0,62.43281378
0,38.44467524
0,41.95916598
1,51.09767977
0,56.63165131
0,60.4190131
0,50.26797322
0,53.44293138
0,61.62941916
0,42.13321548
0,40.52149442
0,37.7277898
0,37.37095431
0,45.4980135
1,51.10684569
0,48.96103586
0,41.77543132
0,50.93202501
0,52.56202672
0,47.75882145
0,44.68001682
0,39.72420286
0,50.91486208
0,40.24026994
0,57.42228695
0,68.27255753
0,47.84739737
0,12.40140065
0,57.34071509
0,48.80900167
0,32.17869514
0,66.65873932
0,54.04323368
0,55.10715924
0,59.83951885
0,40.63185003
0,49.97193682
0,52.73260726
0,55.51326429
0,55.41571746
0,50.16328371
0,43.70449571
0,53.08205857
0,42.26837756
0,54.59669856
0,35.57655581
0,41.56616369
0,72.22237032
0,49.17362513
0,53.74113402
0,46.17940405
0,56.55169189
0,45.85054705
0,51.97438132
1,51.10988707
0,36.79776936
0,65.37048493
0,50.10711057
0,54.4860029
0,32.23927915
0,59.98949522
0,50.3796443
1,51.11740842
0,48.49367604
0,41.2920897
0,54.60316637
0,58.96671066
0,54.79368766
0,61.39121824
1,51.14376877
0,45.83298969
0,52.06135714
0,59.93398681
0,56.39634179
0,50.68456255
0,58.98552018
0,56.49309788
0,60.8107527
0,36.14051223
0,47.75811476
0,40.01489751
0,47.69591623
0,74.6284151
0,67.71015319
0,50.77326911
0,52.33358899
0,70.699631
0,56.56799557
0,59.50659689
0,40.15771014
0,35.05814235
0,64.54125293
0,45.4332277
0,50.55650632
0,46.41921819
0,48.20972543
0,59.8250391
0,55.50452472
1,51.14457828
0,70.28833408
0,43.20829352
0,29.74198844
0,22.7709005
0,42.30568276
0,47.91860965
0,48.94450455
1,51.14636577
0,62.9339345
0,51.38565011
0,62.12746467
0,55.19424376
0,54.71332443
0,51.20526578
0,40.60618849
0,55.61585147
0,40.43427248
0,53.74845216
0,53.58731265
0,50.25565759
0,52.85875602
0,46.49203365
0,47.76816508
0,25.18311262
0,38.83230885
0,44.31178592
0,40.07442425
0,55.09605915
0,57.14662682
0,54.48994146
0,33.74295874
0,46.76869165
0,47.22323729
0,38.6871493
0,54.97355444
0,36.73246148
0,46.3935642
0,39.90761989
0,49.27841453
0,43.52760976
0,31.37299556
0,44.67129027
0,65.66218375
0,47.0355684
0,42.67568111
0,50.72757029
0,51.27166875
0,55.12490518
0,50.36819524
0,43.87503889
0,59.28420711
0,38.07842481
0,54.76608983
0,68.69536604
0,56.57896062
0,37.39385694
0,52.67963221
0,48.93268367
0,73.37927552
0,30.7435814
0,39.20753789
1,51.15540176
0,59.23011114
0,61.33925536
0,34.98819305
0,36.30709982
0,44.90910454
0,52.69267354
0,45.33492373
0,42.41850319
0,50.08433551
0,55.70233672
0,40.5991294
1,51.15932217
0,50.54298179
0,65.76605804
0,44.11060181
0,71.47056853
0,42.25847136
0,55.63559779
0,55.52896373
0,48.90626269
1,51.16067164
0,47.70661192
0,42.26343507
0,55.11144413
0,45.48084667
0,46.50034633
1,51.16274122
0,54.60942109
0,41.4473908
0,43.53330473
0,47.23709258
0,54.95598625
0,54.83426285
0,46.60855677
0,61.27732022
0,27.0449293
0,36.1700808
0,45.84416027
0,55.83180234
0,40.51881778
0,51.8706261
0,53.3032027
0,41.77967535
0,53.37727224
0,39.2372555
0,43.11582419
0,51.50298873
0,53.8073627
0,50.23496949
0,51.37531412
0,27.11633344
0,45.65847862
0,49.07023571
0,48.19110718
0,53.27687719
0,57.93335583
0,40.40714957
0,49.91521984
1,51.17117324
0,64.99562011
0,39.79751035
0,36.69529159
0,54.47816083
0,55.62579701
0,35.3590523
0,41.65679793
0,61.34144902
0,64.57545363
0,53.44275114
0,44.42143611
0,51.39010829
0,46.23037472
0,40.91541829
0,63.72625436
1,51.18497778
1,51.18668999
0,52.68970666
0,49.41609359
0,50.66904771
0,59.10489249
0,38.26011174
0,50.53240778
0,55.39560056
0,49.27768537
0,41.37952798
0,44.32925687
0,43.6226315
0,42.19196584
0,33.94378085
0,47.88132911
0,51.32595917
0,50.55299589
0,46.32647407
0,62.54208591
0,43.48293385
0,35.40233188
0,45.652508
0,24.71572197
0,53.26133214
0,34.3534131
0,48.52637051
0,36.7720262
0,67.25201697
0,42.60986928
0,47.78380518
0,39.44474296
0,48.71643198
0,50.34063381
0,55.81166336
0,54.95798657
0,52.31990246
0,42.10707533
0,62.93456156
0,43.79380319
1,51.19599784
0,71.19722551
0,64.89559176
0,42.01934058
0,32.67515954
0,61.66124367
0,49.92169543
0,61.86025207
0,51.37940673
0,32.86947395
0,27.8742478
0,58.83739858
0,46.28412473
0,62.31331078
0,54.54127052
0,39.34703122
0,28.783878
0,41.1380814
0,56.88716112
0,59.70364881
0,51.08277784
0,49.44335542
0,69.97886685
1,51.19794227
0,45.45489116
0,54.13592196
0,46.69470067
0,35.76173011
0,57.74793609
0,58.51878375
0,66.28829518
0,40.4178702
0,49.70318023
0,47.78786011
0,39.73698185
0,46.30211723
0,35.81430937
0,44.26189009
0,47.59683139
0,32.48028298
0,50.13963145
0,47.70872474
0,46.29898435
0,41.42868932
0,33.7918211
0,58.09631325
0,54.23349053
0,66.74501193
0,49.13368904
1,51.20938106
0,41.13809683
0,40.01349904
0,54.7099973
0,27.57035915
0,48.01451544
0,43.6292037
0,55.62666561
0,58.0863241
0,58.09644536
0,25.58924339
0,59.68402343
0,48.5731992
0,59.62625941
0,47.36061687
0,50.46394176
0,49.83548783
0,62.56584658
0,52.71702091
0,53.83277806
0,66.84073675
0,53.0710412
0,46.9152339
0,47.82455135
1,51.22511211
0,31.52136423
0,48.04086093
0,45.39618425
0,32.57743428
0,45.42998058
1,51.22966569
0,45.49080989
0,49.26017438
0,42.35109392
0,60.35533544
1,51.24072149
0,64.21783685
0,39.10245897
0,59.17662815
0,63.83554123
0,38.25115974
0,55.93373099
0,59.7708638
0,48.10776885
0,52.30874803
0,52.91532823
0,56.45138712
0,56.58770641
0,44.41775587
0,48.22284105
0,58.33924523
0,55.55427614
0,51.60432239
0,61.21387051
0,52.35435645
0,43.82676604
0,54.46746361
0,29.7245389
0,49.19147092
0,59.73904091
0,68.69586206
0,47.68008742
0,58.92371437
0,51.15028036
0,61.00307099
0,49.95404166
0,41.54657163
0,43.6926443
0,60.0860086
0,34.64116887
0,48.25650034
0,38.21643482
0,39.10162692
0,47.22579785
1,51.24078153
0,41.66543565
0,41.92882926
0,32.56806348
0,45.2551719
0,65.87903942
0,43.57576368
0,66.39996882
0,42.48798141
0,62.2679126
0,54.03579335
0,27.13461222
0,47.25952991
0,44.67714901
1,51.24464743
0,61.22428571
0,47.6093328
0,56.27432807
1,51.2566076
0,47.80716293
0,54.66075246
0,46.57789054
0,43.56471847
0,59.96143813
0,59.65980141
0,41.32576394
0,35.36999952
0,51.66743075
0,48.35437185
0,63.79573132
0,52.39996466
0,39.73785263
0,56.31138667
0,66.98766561
0,57.14066593
0,46.56243687
1,51.26161388
0,38.39163106
0,28.63154153
0,50.33616618
0,58.59024184
0,62.61517458
0,38.82047905
1,51.26498089
0,43.65512816
0,57.28858747
0,44.79471796
0,68.19796941
0,48.64916832
0,55.79826429
0,33.96306009
0,49.62408522
0,28.7337987
0,53.60637014
0,58.1270878
0,56.2194796
0,59.09343726
0,39.67321491
0,24.97315524
0,48.25983907
0,53.69393891
0,48.76200504
0,48.74481034
0,47.03710526
0,52.03446064
0,32.53661949
0,58.11404323
0,67.19055949
0,58.2135163
0,63.35534565
0,61.9003557
0,30.01124497
0,50.7085406
0,51.09264016
0,40.86747585
0,59.51205149
0,49.55648192
0,44.67327104
0,50.79370514
0,51.447065
0,46.16113514
0,39.39008636
0,23.46413148
0,40.53299259
0,36.22546792
0,65.15164985
0,40.86012976
0,50.47175112
0,46.98582166
0,52.41842394
0,54.07421918
0,56.74075288
0,23.53402708
0,43.8486838
0,41.06888055
0,52.59797617
0,58.22714649
0,41.20338213
0,48.2653413
0,67.91761266
0,36.88621546
0,47.1158172
0,41.31880289
0,32.74110319
0,55.00346645
0,48.51984308
0,47.15592017
0,62.98167791
0,39.88786007
0,55.93151491
0,41.82109537
0,66.91149337
0,31.40377791
0,59.80240379
0,42.21610954
0,46.44323878
0,54.47339489
0,51.2407216
0,57.8874072
0,61.4920442
0,36.391981
0,38.48172068
0,40.32367129
0,61.23725355
0,54.12656708
0,50.5170527
0,43.67289767
0,47.02053526
0,51.16629558
0,53.35344337
0,51.66499001
0,46.7750886
0,60.75393017
0,51.61049287
0,60.31275025
0,58.7757543
0,51.06921095
1,51.26750964
0,53.26664272
1,51.27321956
0,52.89870004
0,56.05494036
0,42.23127858
0,31.56881677
0,60.80648452
0,33.8285168
0,44.23168321
1,51.27927476
0,59.88687079
0,68.82363866
0,26.14316412
0,52.33442094
0,45.85702154
0,50.47876475
0,37.92584796
0,61.17333227
0,38.58969791
0,64.03927595
1,51.28546683
0,39.00116952
0,62.05307528
0,55.9249731
0,38.99933388
0,65.82857281
0,42.74696997
0,45.39130132
0,52.09930135
0,49.3259241
0,55.6722226
0,39.98014269
0,56.61346949
0,65.43415685
0,41.23846704
1,51.28871026
0,53.9718517
0,49.93000736
1,51.29138371
0,39.00792046
0,63.06276056
0,38.75164285
0,63.21019828
0,52.74465251
0,37.56172581
0,48.78848021
0,41.24404371
0,36.26347752
0,58.92310456
0,56.66942716
0,33.46778065
0,53.47883375
1,51.29553045
0,35.53261265
0,64.12448763
0,36.67908862
0,55.61347241
0,46.64488661
0,58.17685575
0,45.12220096
0,54.99859966
0,51.85024395
0,36.27833804
1,51.30780525
0,23.83317749
0,62.94711146
0,38.17755905
0,55.40062839
0,46.40951023
0,58.22111522
0,53.52615008
0,28.21595239
0,67.1878387
0,54.27840281
0,55.42346012
0,48.85917029
1,51.32869903
0,46.89993641
0,45.51176133
0,49.19294631
0,35.5031794
0,50.97516604
0,43.40800063
0,38.02973922
0,57.83346929
1,51.33668899
0,22.52009715
0,34.64872291
0,55.06143659
0,20.77432626
0,40.43384655
0,37.68106374
0,31.28437015
0,53.02989595
0,61.95818544
0,47.22939557
0,67.23911611
0,62.06520128
0,69.39014286
0,84.98666957
0,57.26849046
0,42.81736477
0,52.21945877
0,37.79347753
0,50.22058948
